Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/migy0oeWXLpJ6ZavDu4Z,All Levels Hip Hop,"Quilan ""Cue"" Arnold"
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/scU1K92GJ2fzT0OGbpSb,Beg./Adv. Beginner Choreography,Mikayla 'Gigi' Copper
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/maxkibYbWCmnclTgQ0TB,All Levels Breaking,Static
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/H3hzpbvNHcg99csTrqKq,Int./Adv. Choreography,Esosa Oviasu
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/VePttgFzAizPg08SMh6Y,Open Breaking Session,Static
