Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=48&classId=18584&classDate=1/5/2024&clsLoc=1,LIVESTREAM: Beg JAZZ FUNK with Chio,Chio,LS ST-3,1 hour &30 minutes
Broadway Dance Center,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=48&classId=18697&classDate=1/5/2024&clsLoc=1,LIVESTREAM: Adv Beg JAZZ with Sheila Barker,Sheila Barker,LS ST-3,1 hour &30 minutes
