Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,4:45 pm  EDT,none,In-StudioQ: Kids Kpop (8 - 12 years old),Cancelled Today,none,1 hour
ILoveDance,6:00 pm  EDT,none,In-StudioQ: Killin Me Good | JIHYO (Part 3),Cancelled Today,none,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,none,In-StudioQ: Fast Forward | SOMI (Part 3),Cancelled Today,none,1 hour & 20 minutes
