Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824910&classDate=1/24/2024&clsLoc=1,ONLINE: Beginner Contemporary,Linda Celeste Sims,none,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824926&classDate=1/24/2024&clsLoc=1,ONLINE: Zumba,Jenny Mollet (1),none,1 hour
