Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Adv Beg Ballet,Luis Villar,none,2024-03-21,Ballet
Steps,09:00:00,Int Ballet,Michelle Cave,none,2024-03-21,Ballet
Taylor School,09:00:00,Slow Flow Vinyasa Yoga,Erica Caruso,none,2024-03-21,Additional Disciplines
BDC,09:00:00,Beg Contemp,Jenifer Dillow,none,2024-03-21,Contemporary/Modern
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,none,2024-03-21,Ballet
BDC,09:15:00,Moving Meditation,Mariangel Romero,none,2024-03-21,Additional Disciplines
ILD NJ,09:30:00,Kpop Diet Dance,Min Seon Kim,none,2024-03-21,Additional Disciplines
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none,2024-03-21,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-03-21,Ballet
Peridance,10:00:00,Int Graham,Caterina Rago,none,2024-03-21,Contemporary/Modern
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2024-03-21,Ballet
Mark Morris,10:00:00,Beg Ballet,Tristan *Grannum,none,2024-03-21,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2024-03-21,Ballet
Ailey,10:00:00,Beg Ballet,Ronald Alexander,none,2024-03-21,Ballet
Gibney,10:00:00,Super Chill Ballet,Doron Perk,none,2024-03-21,Ballet
Steps,10:00:00,Adv Pro Ballet,Maxim Beloserkovsky,none,2024-03-21,Ballet
Gibney,10:00:00,Contemp Release,Wesley Ensminger,none,2024-03-21,Contemporary/Modern
BAE,10:00:00,Intro To Ballet,Marsha Knight,none,2024-03-21,Ballet
Steps,10:00:00,Beg Jazz,Emily Bufferd,none,2024-03-21,Jazz
Taylor School,10:00:00,Professional Level Taylor Modern,Annmaria Mazzini (4),none,2024-03-21,Contemporary/Modern
BDC,10:30:00,Adv Beg Contemp,Gina Menichino (1),none,2024-03-21,Contemporary/Modern
BDC,10:30:00,Int Ballet,Jamie Salmon,none,2024-03-21,Ballet
BDC,10:30:00,Adv Beg Theater,Jason Wise,none,2024-03-21,Theater
BDC,10:30:00,Basic Tap,Ali Dietz,none,2024-03-21,Tap
Steps,10:30:00,Int Broadway Tap,Andrew Winans,none,2024-03-21,Tap
Steps,10:30:00,Rommett Floor Barre,Marguerite Wesley,none,2024-03-21,Ballet
BDC,10:30:00,Beg Hip-Hop,Ness Martinez,none,2024-03-21,Street/Choreography
BAE,11:00:00,Floor Barre,Hope Ruth,none,2024-03-21,Ballet
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none,2024-03-21,Ballet
Mark Morris,11:00:00,Int Contemp,Anna *Marchisello (8),none,2024-03-21,Contemporary/Modern
Steps,11:00:00,Adv/Beg Ballet,Sophie Alpern (1),none,2024-03-21,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-03-21,Ballet
BAE,11:30:00,Basic Beg Ballet,Marsha Knight,none,2024-03-21,Ballet
BAE,11:30:00,Int Ballet,Shirley Bassat,none,2024-03-21,Ballet
Steps,11:30:00,Adv/Beg Contemp,Mindy Jackson,none,2024-03-21,Contemporary/Modern
Steps,11:30:00,Int/Adv Theater Jazz,Charlie Sutton,none,2024-03-21,Theater
Ballet Arts,11:30:00,Int Ballet,Noriko Hara,none,2024-03-21,Ballet
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2024-03-21,Ballet
Peridance,11:30:00,Open Yoga,Marisa Martin,none,2024-03-21,Additional Disciplines
Peridance,11:30:00,Adv Contemp,Chris Ralph,none,2024-03-21,Contemporary/Modern
Steps,12:00:00,Basic Tap,Christina Carminucci,none,2024-03-21,Tap
Taylor School,12:00:00,Pro Ballez,Katy Pyle,none,2024-03-21,Ballet
BDC,12:00:00,Adv Beg Ballet,Dorit Koppel,none,2024-03-21,Ballet
BAE,12:00:00,Beg Ballet,Hope Ruth,none,2024-03-21,Ballet
BDC,12:00:00,Beg House,Huu Rock,none,2024-03-21,Street/Choreography
Gibney,12:00:00,Countertechnique,Francesca Dominguez,none,2024-03-21,Additional Disciplines
Gibney,12:00:00,Contemp,Alexander Anderson,none,2024-03-21,Contemporary/Modern
BDC,12:00:00,Beg Tap,Jill Kenney,none,2024-03-21,Tap
BDC,12:00:00,Int Theater,Sky Flaherty (2),none,2024-03-21,Theater
BDC,12:00:00,Int Adv Fuel Fitness,Samm Hewes,none,2024-03-21,Additional Disciplines
BDC,12:00:00,Beg Broadway Jazz,Sue Samuels,none,2024-03-21,Theater
Steps,12:30:00,Int Tap,Ja'Bowen Dixon,none,2024-03-21,Tap
Gibney,12:30:00,Zena Rommett Floor-Barre At 280,Jodi Moccia,none,2024-03-21,Ballet
