Studio,Start time,Sign up,Classes,Teacher,Assistant,Musician,Duration
Taylor School,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3604&classDate=10/13/2023&clsLoc=1,Master Class Series,Grace Whitworth (5),none,Mal Stein,1 hour & 30 minutes
