Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Adv Beg Ballet,Luis Villar,none,2023-12-14,Ballet
BDC,09:00:00,Beg Contemp,Jenifer Dillow,none,2023-12-14,Contemporary/Modern
Steps,09:00:00,Int Ballet,Cave,none,2023-12-14,Ballet
BDC,09:15:00,Moving Meditation,Mariangel Romero,none,2023-12-14,Additional Disciplines
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,none,2023-12-14,Ballet
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none,2023-12-14,Ballet
ILD NJ,09:30:00,Kpop Diet Dance,Min Seon Kim,none,2023-12-14,Additional Disciplines
Steps,09:45:00,Int/Adv Pro Ballet,"Kaufman, L. (1)",none,2023-12-14,Ballet
Peridance,10:00:00,Int Contemp,Assaf Salhov,none,2023-12-14,Contemporary/Modern
Mark Morris,10:00:00,Beg Ballet,Tristan *Grannum,none,2023-12-14,Ballet
Gibney,10:00:00,Contemp Release,Cancelled Today,none,2023-12-14,Contemporary/Modern
Taylor School,10:00:00,Professional Level Taylor Modern,John Harnage (4),none,2023-12-14,Contemporary/Modern
Gibney,10:00:00,Contemp,Baye & Asa,none,2023-12-14,Contemporary/Modern
BAE,10:00:00,Intro To Ballet,Marsha Knight,none,2023-12-14,Ballet
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2023-12-14,Ballet
Steps,10:00:00,Beg Jazz,Bufferd,none,2023-12-14,Jazz
Gibney,10:00:00,Super Chill Ballet,Doron Perk,none,2023-12-14,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2023-12-14,Ballet
Steps,10:00:00,Adv Pro Ballet,Angelova (2),none,2023-12-14,Ballet
BDC,10:30:00,Beg Hip-Hop,Ness Martinez,none,2023-12-14,Street/Choreography
Steps,10:30:00,Rommett Floor Barre,Wesley,none,2023-12-14,Ballet
Steps,10:30:00,Int Broadway Tap,Winans,none,2023-12-14,Tap
BDC,10:30:00,Adv Beg Theater,Jason Wise,none,2023-12-14,Theater
BDC,10:30:00,Int Ballet,Jamie Salmon,none,2023-12-14,Ballet
BDC,10:30:00,Adv Beg Contemp,Alex Mitchell (1),none,2023-12-14,Contemporary/Modern
BDC,10:30:00,Basic Tap,Ali Dietz,none,2023-12-14,Tap
BAE,11:00:00,Floor Barre,Hope Ruth,none,2023-12-14,Ballet
Steps,11:00:00,Adv/Beg Ballet,Kemezis,none,2023-12-14,Ballet
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none,2023-12-14,Ballet
Mark Morris,11:00:00,Int Contemp,Anna *Marchisello (6),none,2023-12-14,Contemporary/Modern
Peridance,11:30:00,Adv Contemp,Chris Ralph,none,2023-12-14,Contemporary/Modern
BAE,11:30:00,Basic Beg Ballet,Marsha Knight,none,2023-12-14,Ballet
Peridance,11:30:00,Int Graham,Caterina Rago,none,2023-12-14,Contemporary/Modern
Ballet Arts,11:30:00,Int Ballet,Noriko Hara,none,2023-12-14,Ballet
BAE,11:30:00,Int Ballet,Shirley Bassat,none,2023-12-14,Ballet
Peridance,11:30:00,Open Yoga,Marisa Martin,none,2023-12-14,Additional Disciplines
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2023-12-14,Ballet
Steps,11:30:00,Adv/Beg Contemp,"Jackson, M",none,2023-12-14,Contemporary/Modern
Steps,11:30:00,Adv Pro Ballet,Bielski,none,2023-12-14,Ballet
Steps,11:45:00,Adv/Int Theater Jazz,Spelman,none,2023-12-14,Theater
Steps,12:00:00,Basic Tap,Carminucci,none,2023-12-14,Tap
BDC,12:00:00,Beg House,Huu Rock,none,2023-12-14,Street/Choreography
Gibney,12:00:00,Ballet,Kevin J. Shannon,none,2023-12-14,Ballet
BDC,12:00:00,Beg Broadway Jazz,Sarah Wolff* (2),none,2023-12-14,Theater
BDC,12:00:00,Int Theater,Andrew Wilson,none,2023-12-14,Theater
BDC,12:00:00,Beg Tap,Jill Kenney,none,2023-12-14,Tap
BDC,12:00:00,Adv Beg Ballet,Dorit Koppel,none,2023-12-14,Ballet
Gibney,12:00:00,Contemp 2Nd Best Dance Company At 280,Hannah Garner,none,2023-12-14,Contemporary/Modern
Gibney,12:00:00,Countertechnique,Francesca Dominguez,none,2023-12-14,Additional Disciplines
BAE,12:00:00,Beg Ballet,Hope Ruth,none,2023-12-14,Ballet
Gibney,12:30:00,Zena Rommett Floor-Barre At 280,Jodi Moccia,none,2023-12-14,Ballet
Steps,12:30:00,Int Tap,"Dixon, J.",none,2023-12-14,Tap
Steps,12:30:00,Int Contemp,Minutoli,none,2023-12-14,Contemporary/Modern
Peridance,13:00:00,Int Ballet,Kate Loh,none,2023-12-14,Ballet
Ballet Arts,13:00:00,Int Ballet,Anna Fateeva,none,2023-12-14,Ballet
Peridance,13:00:00,Adv Contemp,Max Stone,none,2023-12-14,Contemporary/Modern
Peridance,13:00:00,Open Heels,Hector Invictus Lopez,none,2023-12-14,Street/Choreography
Steps,13:15:00,Int Classic Theater Jazz,Moore,none,2023-12-14,Theater
Steps,13:15:00,Adv Theater Dance,"Lewis, S.",none,2023-12-14,Theater
BDC,13:30:00,All Levels Voice,Eric Fotre Leach,none,2023-12-14,Additional Disciplines
BDC,13:30:00,Adv Beg Tap,Avital Asuleen,none,2023-12-14,Tap
BDC,13:30:00,Basic Ballet,Dorit Koppel,none,2023-12-14,Ballet
Steps,13:30:00,Int Ballet,Hara,none,2023-12-14,Ballet
Steps,13:30:00,Pilates Mat,Cummings,none,2023-12-14,Additional Disciplines
BDC,13:30:00,Beg Jazz,Heather Rigg,none,2023-12-14,Jazz
BDC,13:30:00,Int Contemp,Jaclyn Walsh,none,2023-12-14,Contemporary/Modern
Steps,13:45:00,Beg Tap,Carminucci,none,2023-12-14,Tap
Gibney,14:00:00,Movement Research At 280,Kayla White,none,2023-12-14,Additional Disciplines
Steps,14:15:00,Adv/Beg Tap,Korenblum,none,2023-12-14,Tap
Peridance,14:30:00,Adv Contemp,Mike Esperanza,none,2023-12-14,Contemporary/Modern
Ballet Arts,14:30:00,Adv Int Ballet,François Perron,none,2023-12-14,Ballet
Steps,14:30:00,Int Comm Jazz,Gold,none,2023-12-14,Jazz
Peridance,14:30:00,Open House Drills | Moptop,Cebo Carr,none,2023-12-14,Street/Choreography
Peridance,14:30:00,Int Choreo,Tomoko Ishikawa,none,2023-12-14,Street/Choreography
BDC,15:00:00,Beg Ballet,Yuka Kawazu,none,2023-12-14,Ballet
BDC,15:00:00,Beg Contemp,Blue,none,2023-12-14,Contemporary/Modern
BDC,15:00:00,Adv Beg Jazz Funk,Miles Keeney,none,2023-12-14,Street/Choreography
BDC,15:00:00,Int Tap,April Cook,none,2023-12-14,Tap
BDC,15:00:00,Adv Beg Theater,Natalie Malotke (3),none,2023-12-14,Theater
Brickhouse,15:00:00,Heels Int/Adv,Sabina Lundgren,none,2023-12-14,Street/Choreography
Steps,15:00:00,Adv/Int Jazz,Roshe,none,2023-12-14,Jazz
Steps,15:15:00,Adv/Int Contemp,Drablos,none,2023-12-14,Contemporary/Modern
Cre8ivity NJ,15:45:00,Int Ballet Ages 9-12,Gianna Caridi,none,2023-12-14,Ballet
Peridance,16:00:00,Open House,Sekou Heru,none,2023-12-14,Street/Choreography
Peridance,16:00:00,Open Ballet/Pointe,Dianna Warren,none,2023-12-14,Ballet
Ballet Arts,16:00:00,Contemp,Danita Shaheen,none,2023-12-14,Contemporary/Modern
BDC,16:30:00,Int Ballet,Benjamin Briones,none,2023-12-14,Ballet
BDC,16:30:00,Adv Beg Contemp Jazz,Nijawwon Matthews,none,2023-12-14,Contemporary/Modern
BDC,16:30:00,Int Street Jazz,Masumi Kambayashi (4),none,2023-12-14,Street/Choreography
BDC,16:30:00,Beg Tap,Katharine Pettit,none,2023-12-14,Tap
BDC,16:30:00,Int Theater,Brandon Kelly,none,2023-12-14,Theater
PMT,16:30:00,Adv. Beg. Jazz,Michelle Barber,none,2023-12-14,Jazz
Brickhouse,16:30:00,Hip Hop Int/Adv,Nycole Altchiler,none,2023-12-14,Street/Choreography
Cre8ivity NJ,16:45:00,Int Street Jazz Ages 9-12,Carlos Neto,none,2023-12-14,Street/Choreography
Steps,16:45:00,Adv/Int Theater Jazz,Griffin,none,2023-12-14,Theater
ILD NJ,16:45:00,Kids Kpop 9,Maylin Ramos,none,2023-12-14,Additional Disciplines
Steps,16:45:00,Adv/Beg Jazz Across The Floor,Swanson,none,2023-12-14,Jazz
Steps,17:00:00,Adv/Int Ballet,Giljane,none,2023-12-14,Ballet
Steps,17:15:00,Int Tap,Cancelled Today,none,2023-12-14,Tap
