Studio,Start time,Sign up,Classes,Teacher,Duration
ATDF,6:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2172&classDate=11/2/2023&clsLoc=1,Advanced Beginner,Felipe Galganni (1),1 hour & 15 minutes
ATDF,6:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2171&classDate=11/2/2023&clsLoc=1,Basic,Susan Hebach,1 hour & 15 minutes
