Studio,Start time,Sign up,Classes,Teacher,Duration
Cre8ivity NJ,3:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=304&classDate=11/2/2023&clsLoc=1,Intermediate Ballet Ages 9-12,Gianna Caridi,1 hour
Cre8ivity NJ,4:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=302&classDate=11/2/2023&clsLoc=1,Intermediate Street Jazz Ages 9-12,Carlos Neto,1 hour
Cre8ivity NJ,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=303&classDate=11/2/2023&clsLoc=1,Int/Advanced Street Jazz Ages 13+,Carlos Neto,1 hour & 30 minutes
