Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EDT • (85 min),null,Beg/Adv. Beg. Street Styles Choreography,Amy Gatewood
Modega,6:30 PM EDT • (85 min),null,All Levels Flexn,Cal Hunt
Modega,6:30 PM EDT • (85 min),null,All Levels Litefeet,Jayy Black
Modega,6:30 PM EDT • (85 min),null,Open Hip-Hop Session,CJ
