Studio,Start time,Classes,Instructor,Sign up
Gramercy,17:30:00,Free Class Int Contemp,Saraika by Sara,unavailable
Gramercy,19:00:00,Int Choreo,Roy Park,unavailable
Gramercy,20:30:00,Open Level Choreo,Shmulik Stell,unavailable
