Studio,Start time,Sign up,Classes,Teacher,Duration
Brickhouse,11:00 am  EDT,none,Crew Auditions,Various *,4 hours
Brickhouse,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7718&classDate=8/17/2023&clsLoc=1,Heels (Int/Adv),Sabina Lundgren,1 hour & 30 minutes
Brickhouse,4:30 pm  EDT,none,Private Class,Various *,1 hour & 30 minutes
Brickhouse,6:00 pm  EDT,none,Generation X (Private),Kelly Peters,3 hours
Brickhouse,9:00 pm  EDT,none,X Pro (Private),Kelly Peters,2 hours
