Studio,Start time,Sign up,Classes,Teacher,Studio,Duration
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17600&classDate=9/7/2023&clsLoc=1,IN-PERSON: Basic BALLET with Dorit Koppel,Dorit Koppel,Studio 1,1 hour & 30 minutes
Broadway Dance Center,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17517&classDate=9/7/2023&clsLoc=1,IN-PERSON: Beg CONTEMPORARY with Blue,Blue,Studio A,1 hour & 30 minutes
Broadway Dance Center,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17686&classDate=9/7/2023&clsLoc=1,IN-PERSON: Int TAP with April Cook,April Cook,Studio B,1 hour & 30 minutes
Broadway Dance Center,4:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17762&classDate=9/7/2023&clsLoc=1,IN-PERSON: Beg TAP with Katharine Pettit,Katharine Pettit,Studio B,1 hour & 30 minutes
Broadway Dance Center,4:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17695&classDate=9/7/2023&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY JAZZ with Nijawwon Matthews,Nijawwon Matthews,Studio A,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=16646&classDate=9/7/2023&clsLoc=1,IN-PERSON: Int BALLET with Benjamin Briones,Benjamin Briones,Studio 1,1 hour & 30 minutes
Broadway Dance Center,5:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17576&classDate=9/7/2023&clsLoc=1,IN-PERSON: Adv Beg TAP with Tony Mayes,Katharine Pettit (7),Studio B,1 hour & 30 minutes
Broadway Dance Center,5:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17652&classDate=9/7/2023&clsLoc=1,IN-PERSON: Beg HOUSE with Huu Rock,Roobi Gaskins (8),Studio 3,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18295&classDate=9/7/2023&clsLoc=1,IN-PERSON: Adv LYRICAL with Anthony Garza,Anthony Garza,Studio 1,1 hour & 30 minutes
Broadway Dance Center,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17838&classDate=9/7/2023&clsLoc=1,IN-PERSON: Beg BROADWAY TAP with Derek Roland,Derek Roland,Studio B,1 hour & 30 minutes
Broadway Dance Center,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17701&classDate=9/7/2023&clsLoc=1,IN-PERSON: Beg HEELS with Hector Lopez,Hector Lopez,Studio 5,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17723&classDate=9/7/2023&clsLoc=1,IN-PERSON: Adv Beg LATIN JAZZ with Alycia Perrin,Alycia Perrin,Studio 4,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17754&classDate=9/7/2023&clsLoc=1,IN-PERSON: Basic HIP-HOP with Angel Kaba,Angel Kaba,Studio 2,1 hour & 30 minutes
Broadway Dance Center,8:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17766&classDate=9/7/2023&clsLoc=1,IN-PERSON: Int JAZZ with Aspen Waddell,Chase Hudson (11),Studio A,1 hour & 30 minutes
Broadway Dance Center,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17555&classDate=9/7/2023&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY with Eric Campros,Moriah Markowitz (1),Studio 3,1 hour & 30 minutes
Broadway Dance Center,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17635&classDate=9/7/2023&clsLoc=1,IN-PERSON: Beg HIP-HOP with Ness Martinez,Ness Martinez,Studio 5,1 hour & 30 minutes
Broadway Dance Center,10:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18294&classDate=9/7/2023&clsLoc=1,IN-PERSON: All Levels STRETCH AND CONDITIONING with Anthony Garza,Anthony Garza,Studio 4,1 hour & 30 minutes
Broadway Dance Center,11:00 am  EDT,none,Ed Dept Technique w/ Cornelius Carter,ProSem Master,CTP,1 hour & 30 minutes
Broadway Dance Center,11:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17655&classDate=9/7/2023&clsLoc=1,IN-PERSON: Beg BROADWAY JAZZ with Sue Samuels,Sarah Wolff* (2),Studio A,1 hour & 30 minutes
Broadway Dance Center,11:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17650&classDate=9/7/2023&clsLoc=1,IN-PERSON: Int THEATER with Andrew Wilson,Andrew Wilson,Studio 3,1 hour & 30 minutes
Broadway Dance Center,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17571&classDate=9/7/2023&clsLoc=1,IN-PERSON: Adv Beg JAZZ FUNK with Miles Keeney,Yusaku Komori (3),Studio 5,1 hour & 30 minutes
Broadway Dance Center,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17668&classDate=9/7/2023&clsLoc=1,IN-PERSON: Beg JAZZ with Heather Rigg,Heather Rigg,Studio 3,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17675&classDate=9/7/2023&clsLoc=1,IN-PERSON: All Levels VOICE with Eric Fotre Leach,Eric Fotre Leach,Studio 4,1 hour & 30 minutes
Broadway Dance Center,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17677&classDate=9/7/2023&clsLoc=1,IN-PERSON: Adv Beg THEATER with Natalie Malotke,Amanda LaMotte (5),Studio 3,1 hour & 30 minutes
Broadway Dance Center,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18250&classDate=9/7/2023&clsLoc=1,IN-PERSON: Int Adv COMMERCIAL JAZZ with Kitty Carter,Kitty Carter,Studio 5,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17688&classDate=9/7/2023&clsLoc=1,IN-PERSON: Beg BALLET with Yuka Kawazu,Yuka Kawazu,Studio 1,1 hour & 30 minutes
Broadway Dance Center,4:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17745&classDate=9/7/2023&clsLoc=1,IN-PERSON: Int STREET JAZZ with Bo Park,Jermaine Browne (6),Studio 5,1 hour & 30 minutes
Broadway Dance Center,4:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17583&classDate=9/7/2023&clsLoc=1,IN-PERSON: Int Adv THEATER JAZZ with Chip Abbott,Chip Abbott,Studio 3,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18144&classDate=9/7/2023&clsLoc=1,IN-PERSON: Int JAZZ with Mike Baerga,Mike Baerga,Studio 4,1 hour & 30 minutes
Broadway Dance Center,5:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17703&classDate=9/7/2023&clsLoc=1,IN-PERSON: Basic BALLET with Erica Ratkovicz,Erica Ratkovicz,Studio A,1 hour & 30 minutes
Broadway Dance Center,5:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17679&classDate=9/7/2023&clsLoc=1,IN-PERSON: Int Adv HIP-HOP with Deshawn Da Prince,Deshawn Da Prince,Studio 5,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17709&classDate=9/7/2023&clsLoc=1,IN-PERSON: Beg THEATER with Ian Klein,Ian Klein,Studio 4,1 hour & 30 minutes
Broadway Dance Center,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17741&classDate=9/7/2023&clsLoc=1,IN-PERSON: Adv Beg JAZZ FUNK with Chio,Chio,Studio 3,1 hour & 30 minutes
Broadway Dance Center,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18306&classDate=9/7/2023&clsLoc=1,IN-PERSON: Int CONTEMPORARY FUSION with Waverly Fredericks,Waverly Fredericks,Studio A,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17622&classDate=9/7/2023&clsLoc=1,IN-PERSON: All Levels CABARET BURLESQUE with Nathalie Marrable,Nathalie Marrable (9),Studio 1,1 hour & 30 minutes
Broadway Dance Center,8:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18351&classDate=9/7/2023&clsLoc=1,IN-PERSON: Int HEELS with Sabina Lundgren,Sophia Marrapodi (10),Studio 5,1 hour & 30 minutes
Broadway Dance Center,8:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17769&classDate=9/7/2023&clsLoc=1,IN-PERSON: Int STREET JAZZ with Bo Belza,Bo Belza,Studio 3,1 hour & 30 minutes
