Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8994&classDate=1/5/2024&clsLoc=1,In-StudioNJ: Crazy Form | Ateez (Part 1),Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9011&classDate=1/5/2024&clsLoc=1,In-StudioNJ: Guilty | TAEMIN (Part 1),Min Seon Kim,Fort Lee Studio 1,1 hour &20 minutes
