Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,09:00:00,Adv Beg Ballet,Luis Villar,none,2024-01-25,Ballet
BDC,09:00:00,Beg Contemp,Jenifer Dillow,none,2024-01-25,Contemporary/Modern
Steps,09:00:00,Int Ballet,Cave,none,2024-01-25,Ballet
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,none,2024-01-25,Ballet
BDC,09:15:00,Moving Meditation,Mariangel Romero,none,2024-01-25,Additional Disciplines
Peridance,09:30:00,Open Ballet,Kathy Sullivan,none,2024-01-25,Ballet
ILD NJ,09:30:00,Kpop Diet Dance,Regina Lustre,none,2024-01-25,Additional Disciplines
Steps,09:45:00,Int/Adv Pro Ballet,Hawk,none,2024-01-25,Ballet
Steps,10:00:00,Beg Jazz,Bufferd,none,2024-01-25,Jazz
BAE,10:00:00,Intro To Ballet,Marsha Knight,none,2024-01-25,Ballet
Peridance,10:00:00,Adv Ballet,Elizabeth Ferrell,none,2024-01-25,Ballet
Gibney,10:00:00,Super Chill Ballet,Doron Perk,none,2024-01-25,Ballet
Ailey,10:00:00,Adv Beg Ballet,Ronald Alexander,none,2024-01-25,Ballet
Ballet Arts,10:00:00,Open Level Ballet,Yumiko Niimi,none,2024-01-25,Ballet
Steps,10:00:00,Adv Pro Ballet,Beloserkovsky,none,2024-01-25,Ballet
Mark Morris,10:00:00,Beg Ballet,Tristan *Grannum,none,2024-01-25,Ballet
Peridance,10:00:00,Int Contemp,Assaf Salhov,none,2024-01-25,Contemporary/Modern
Gibney,10:00:00,Contemp,Marion Spencer,none,2024-01-25,Contemporary/Modern
Taylor School,10:00:00,Professional Level Taylor Modern,Joao Carvalho (4),none,2024-01-25,Contemporary/Modern
BDC,10:30:00,Adv Beg Contemp,Eric Campros,none,2024-01-25,Contemporary/Modern
BDC,10:30:00,Adv Beg Theater,Jason Wise,none,2024-01-25,Theater
BDC,10:30:00,Beg Hip-Hop,Ness Martinez,none,2024-01-25,Street/Choreography
Steps,10:30:00,Int Broadway Tap,Winans,none,2024-01-25,Tap
BDC,10:30:00,Int Ballet,Laura Kaufman (1),none,2024-01-25,Ballet
Steps,10:30:00,Rommett Floor Barre,Wesley,none,2024-01-25,Ballet
BDC,10:30:00,Basic Tap,Ali Dietz,none,2024-01-25,Tap
Mark Morris,11:00:00,Int Contemp,Chelsea *Thedinga (8),none,2024-01-25,Contemporary/Modern
BAE,11:00:00,Floor Barre,Hope Ruth,none,2024-01-25,Ballet
Steps,11:00:00,Adv/Beg Ballet,Kemezis,none,2024-01-25,Ballet
Peridance,11:00:00,Open Pointe,Kathy Sullivan,none,2024-01-25,Ballet
BDC,11:00:00,Ed Dept Theater Jazz,ProSem Master,none,2024-01-25,Theater
Peridance,11:30:00,Int Graham,Caterina Rago,none,2024-01-25,Contemporary/Modern
Peridance,11:30:00,Adv Contemp,Rachel Hettinger (1),none,2024-01-25,Contemporary/Modern
BAE,11:30:00,Basic Beg Ballet,Marsha Knight,none,2024-01-25,Ballet
BAE,11:30:00,Int Ballet,Shirley Bassat,none,2024-01-25,Ballet
Ballet Arts,11:30:00,Int Ballet,Noriko Hara,none,2024-01-25,Ballet
Steps,11:30:00,Adv Pro Ballet,Bielski,none,2024-01-25,Ballet
Steps,11:30:00,Adv/Beg Contemp,"Jackson, M",none,2024-01-25,Contemporary/Modern
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2024-01-25,Ballet
Peridance,11:30:00,Open Yoga,Sarah Iguchi (2),none,2024-01-25,Additional Disciplines
