BDC,09:15:00,Moving Meditation,Mariangel Romero,none,2024-02-08,Additional Disciplines
ILD NJ,09:30:00,Beg Kpop,Regina Lustre,none,2024-02-08,Additional Disciplines
Peridance,11:30:00,Open Yoga,Sarah Iguchi (1),none,2024-02-08,Additional Disciplines
Gibney,12:00:00,Countertechnique,Francesca Dominguez,none,2024-02-08,Additional Disciplines
BDC,13:30:00,All Levels Voice,Eric Fotre Leach,none,2024-02-08,Additional Disciplines
Steps,13:30:00,Pilates Mat,Diarra Cummings,none,2024-02-08,Additional Disciplines
ILD NJ,16:45:00,Kids Kpop 9,Maylin Ramos,none,2024-02-08,Additional Disciplines
Cre8ivity NJ,18:00:00,Cre8Ive Pro Company January 2024 Audition,Beth Savas,none,2024-02-08,Additional Disciplines
Mark Morris,18:00:00,Open Level Pilates,Lesley Garrison,none,2024-02-08,Additional Disciplines
ILD Queens,18:00:00,Dash | Nmixx Part 1,Winnie Chung,none,2024-02-08,Additional Disciplines
Ailey,18:00:00,Zumba Fitness,Diego Chauca,none,2024-02-08,Additional Disciplines
ILD NJ,18:00:00,Untouchable | Itzy Part 1,Maylin Ramos,none,2024-02-08,Additional Disciplines
Mark Morris,18:15:00,Zumba,Bianca *Medina  (8),none,2024-02-08,Additional Disciplines
Steps,18:30:00,Cardio Dance,Lucas Schultz (2),none,2024-02-08,Additional Disciplines
ILD NYC,18:30:00,Sweet Venom | Enhypen Part 1,Ness Martinez,none,2024-02-08,Additional Disciplines
ILD NYC,18:30:00,Kpop Diet Dance,DJ McIver,none,2024-02-08,Additional Disciplines
Cumbe,19:00:00,Chicago Style Steppin' All Levels,NY Chicago Style Steppers,none,2024-02-08,Additional Disciplines
Cumbe,19:00:00,Asa!,Dianne Adkins-Forte,none,2024-02-08,Additional Disciplines
ILD Queens,19:30:00,Love 119 | Riize Part 1,Christina Ryu,none,2024-02-08,Additional Disciplines
ILD NYC,19:40:00,Nobody Knows | Kiss Of Life Part 1,Eunice Shin,none,2024-02-08,Additional Disciplines
Modega,20:00:00,Selidro,Isidro Rafael,https://sutrapro.com/modega/checkout/fKOVJaZKJch5c52VUBiJ,2024-02-08,Additional Disciplines
SassClass,20:30:00,Femme Bollywood,Revati,none,2024-02-08,Additional Disciplines
BDC,21:00:00,All Levels Stage Tumbling,Anna Gortner,none,2024-02-08,Additional Disciplines
