Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/w7jGkXoLsrCcJQg899je,All Levels Krump,Brian Hallow Dreamz
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/QuJNreeDySwS2HmUqq2N,Int./Adv. Choreography,Darien Van Rensalier
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/XpKWMZolxXoDmAcpoyi4,Int./Adv. Choreography,Bo Belza
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/9WpPfjONaYg7kon36CNK,"Shapes, Lines, & Flow",Kevin Chen
