Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824927&classDate=1/4/2024&clsLoc=1,ONLINE: Zumba,Diego Chauca,none,1 hour
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824920&classDate=1/4/2024&clsLoc=1,ONLINE: West African,Bakary Fall (1),none,1 hour
