Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/mFT1smG1UtwjiIAORxG8,All Levels Hip Hop,Jeo
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/vMyhW4z1cF4tpK1lChUg,Beginner/Adv. Beg. Choreography,Bo Belza
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/fMxSYxMWuzYd0SblsOAD,All Levels Breaking,Static
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/Vr7A0OYnPKDUYtzJ8us6,Int./Adv. Choreography,Esosa Oviasu
Modega,9:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/WHwh10swhLylvwLxbaBk,Intro to New Style Hustle,Kenji & Dasha
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/3cnk83AYVEcadbdI3EqV,Open Breaking Session,Static
