Studio,Start time,,Classes,Teacher,Assistant,Musician,Duration
Taylor School,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3646&classDate=1/8/2024&clsLoc=1,Professional Level Taylor Modern,Alex Clayton (1),none,none,1 hour &30 minutes
