Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/dXMaFAzTXIbkJAsMHgDq,Beg./Adv. Beginner Choreography,Mikayla 'Gigi' Copper
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/QtcvUiTEvAid03gPoNOG,All Levels Hip Hop,"Quilan ""Cue"" Arnold"
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/HZMq3f8AvJFdx13CKngr,All Levels Breaking,Static
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/LAR0XE2uMJwnfwzCpF3c,Int./Adv. Choreography,Esosa Oviasu
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/CoziVdlGWXcYtuX7oQl0,"Open ""Modega"" Session",Static
