Studio,Start time,Classes,Instructor,Sign up
Steps,16:15:00,Adv/Int Theater Jazz,Jessica Lee Goldyn,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=2147089282&classDate=12/15/2024&clsLoc=1
Steps,09:30:00,Int Ballet,Linda Gelinas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147090534&classDate=12/15/2024&clsLoc=1
Steps,10:30:00,Adv Ballet,Karin Averty,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087047&classDate=12/15/2024&clsLoc=1
Steps,11:00:00,Adv/Int Ballet,Nina Goldman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087048&classDate=12/15/2024&clsLoc=1
Steps,11:30:00,Beg Ballet,Lizzy Supan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147089407&classDate=12/15/2024&clsLoc=1
Steps,13:00:00,Int Ballet,Sarah Lane (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147089413&classDate=12/15/2024&clsLoc=1
Steps,14:30:00,Int/Adv Ballet,Kate Loh (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147090537&classDate=12/15/2024&clsLoc=1
Steps,11:00:00,Adv/Beg Contemp,Clinton Edward,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147089403&classDate=12/15/2024&clsLoc=1
Steps,12:15:00,Int Contemp Jazz,Jaryd Farcon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147091409&classDate=12/15/2024&clsLoc=1
Steps,14:15:00,Int Contemp,Briana Reed,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147089415&classDate=12/15/2024&clsLoc=1
Steps,13:00:00,Beg Jazz,IngaMarie Gerson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087051&classDate=12/15/2024&clsLoc=1
Steps,14:30:00,Int Jazz Fusion,Roberta Mathes,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147089409&classDate=12/15/2024&clsLoc=1
Steps,12:45:00,Beg Hip Hop,Amy Mitchell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147089411&classDate=12/15/2024&clsLoc=1
Steps,12:00:00,Open Level Yoga,Devin Mae Conway,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087984&classDate=12/15/2024&clsLoc=1
Steps,16:00:00,Absolute Beg Swing,Spencer Weisbond,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147091189&classDate=12/15/2024&clsLoc=1
Steps,17:00:00,Basic Swing,Spencer Weisbond,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147091179&classDate=12/15/2024&clsLoc=1
Steps,11:00:00,Int Tap,Felipe Galganni,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147091365&classDate=12/15/2024&clsLoc=1
Steps,12:30:00,Adv/Beg Tap,Felipe Galganni,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085645&classDate=12/15/2024&clsLoc=1
Steps,14:45:00,Beg Tap,Kat Ponza,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147090064&classDate=12/15/2024&clsLoc=1
Steps,16:30:00,Int Broadway Tap,Sara Brians,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085647&classDate=12/15/2024&clsLoc=1
Steps,12:45:00,Int Theater Jazz,Krystyna Resavy,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087055&classDate=12/15/2024&clsLoc=1
Steps,14:00:00,Adv/Beg Theater Jazz,Lisa Biagini,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087056&classDate=12/15/2024&clsLoc=1
Steps,14:30:00,Beg Theater Dance,Rebecca Frazier,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147090974&classDate=12/15/2024&clsLoc=1
Steps,15:30:00,Adv/Int Classic Theater Jazz,Dana Moore,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087305&classDate=12/15/2024&clsLoc=1
