BAE,09:45:00,Mat Pilates Class,Ashley Carter,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7900&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
Gibney 280,10:00:00,Klein Technique Dance/Movement Class At 280,Barbara Mahler,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=12612&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
BDC,10:15:00,Stretch & Strengthen,Alyssa Click,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18210&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
BDC,12:00:00,All Levels Pilates,Joy Karley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17567&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
Steps,12:00:00,Pilates Mat,Ginn (9),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086653&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
Steps,13:30:00,Lastics Stretch,Torres,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087024&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
BDC,15:00:00,All Levels Acro,Sissa Strain,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17890&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
BDC,16:30:00,Adv Beg Jumps And Turns,Dexter Da Rocha (10),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17603&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
ILD NJ,18:00:00,In Bloom | Zb1 Part 4,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8215&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
ILD Queens,18:00:00,Eta | New Jeans Part 4,Cancelled Today,none,2023-08-25,Additional Disciplines
BAE,18:00:00,Stretch & Strengthen,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7883&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
ILD Queens,18:10:00,Eta | New Jeans Part 4,Eunice Shin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8299&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
Cumbe,18:30:00,Robòdayfit All Levels,Robenson Mathurin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=72&classId=4138&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
Gibney 280,18:30:00,Dancer Stretch At 890,Kat Wildish,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12608&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
ILD NYC,18:30:00,Super Shy | Newjeans Part 4,Winnie Chung,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8158&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
ILD Queens,19:30:00,Seven | Jung Kook Part 4,Ying Dong,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8268&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
Cumbe,19:30:00,Batalá All Levels,Batalá New York,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4123&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
BDC,19:30:00,Beg Jumps And Turns,Stacie Webster,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17614&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
ILD NJ,19:30:00,Super Shy | Newjeans Part 4,Min Seon Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8206&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
ILD NYC,20:00:00,Shhh | Kiss Of Life Part 4,Maylin Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8167&classDate=8/25/2023&clsLoc=1,2023-08-25,Additional Disciplines
