Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,Grl Gvng | Xg Part 1,Regina Lustre,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8590&classDate=10/4/2023&clsLoc=1
ILD NJ,19:30:00,Back For More | Txt Part 1,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8595&classDate=10/4/2023&clsLoc=1
