Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,10:00:00,Adv Beg Ballet,Ginger Thatcher,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7983&classDate=12/3/2023&clsLoc=1,2023-11-27,Ballet
BAE,10:00:00,Intro To Ballet,Marsha Knight,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7934&classDate=12/1/2023&clsLoc=1,2023-11-27,Ballet
BAE,10:00:00,Mat Pilates Class,Courtney Conner,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7907&classDate=12/2/2023&clsLoc=1,2023-11-27,Additional Disciplines
BAE,10:00:00,Mat Pilates Class,Ashley Carter,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7906&classDate=12/1/2023&clsLoc=1,2023-11-27,Additional Disciplines
BAE,10:00:00,Mat Pilates Class,Ashley Carter,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7905&classDate=11/28/2023&clsLoc=1,2023-11-27,Additional Disciplines
BAE,10:00:00,Intro To Ballet,Marsha Knight,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7932&classDate=11/30/2023&clsLoc=1,2023-11-27,Ballet
Gibney,10:00:00,Pro Ballez,Katy Pyle,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12879&classDate=11/29/2023&clsLoc=1,2023-11-27,Ballet
Gibney,10:00:00,Ballet,Nina Goldman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12894&classDate=12/1/2023&clsLoc=1,2023-11-27,Ballet
Gibney,10:00:00,Super Chill Ballet,Doron Perk,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12810&classDate=11/30/2023&clsLoc=1,2023-11-27,Ballet
Gibney,10:00:00,Ballet,Gilbert T Small II,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12556&classDate=11/28/2023&clsLoc=1,2023-11-27,Ballet
Gibney,10:00:00,Adv Ballet,Elisa Clark,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12531&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
BAE,10:00:00,Intro To Ballet,William Waldinger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7926&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
Peridance,10:00:00,Adv Ballet,Igal Perry,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5899&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
Peridance,10:00:00,Open Simonson Jazz,Leann Gioia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=5871&classDate=11/27/2023&clsLoc=1,2023-11-27,Jazz
Mark Morris,10:00:00,Adv Ballet,Sam Black *MMDG Co. Director,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=4990&classDate=11/28/2023&clsLoc=1,2023-11-27,Ballet
Peridance,10:00:00,Int Contemp,Jordan Ryder,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6726&classDate=11/27/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Taylor School,10:00:00,Master Class Series,Annmaria Mazzini,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3624&classDate=12/1/2023&clsLoc=1,2023-11-27,Street/Choreography
Taylor School,10:00:00,Professional Level Taylor Modern,Annmaria Mazzini (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3561&classDate=11/28/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,10:00:00,Contemp,Baye & Asa,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13002&classDate=11/30/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,10:00:00,Klein Technique Dance/Movement Class At 280,Barbara Mahler,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=12612&classDate=12/1/2023&clsLoc=1,2023-11-27,Additional Disciplines
Gibney,10:00:00,Gaga/People At 280,Rotating Gaga Teachers,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12676&classDate=12/1/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Taylor School,10:00:00,Professional Level Taylor Modern,Annmaria Mazzini (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3563&classDate=11/30/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,10:00:00,Contemp Playground,Shane Larson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12985&classDate=11/28/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,10:00:00,Contemp 2Nd Best Dance Company At 280,Hannah Garner,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12875&classDate=11/27/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Taylor School,10:00:00,Professional Level Taylor Modern,Annmaria Mazzini (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3562&classDate=11/29/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Steps,10:00:00,Ballet Workout,Stephan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085502&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
Gibney,10:00:00,Contemp,Brandon Coleman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12903&classDate=11/27/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,10:00:00,Contemp,Thryn Saxon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12883&classDate=12/1/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,10:00:00,Floorwork Basics,Dava Huesca,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12970&classDate=12/3/2023&clsLoc=1,2023-11-27,Additional Disciplines
Gibney,10:00:00,Countertechnique,Francesca Dominguez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12844&classDate=11/28/2023&clsLoc=1,2023-11-27,Additional Disciplines
Gibney,10:00:00,Contemp Forms,Teacher TBD,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12937&classDate=11/29/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,10:00:00,Adult Open Contemp,Leah Wilks,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12838&classDate=12/3/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,10:00:00,Contemp Release,Wesley Ensminger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12880&classDate=11/30/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Taylor School,10:00:00,Professional Level Taylor Modern,Annmaria Mazzini (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3560&classDate=11/27/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Mark Morris,10:15:00,Cunningham Technique Open Class,Alan Good *Cunningham  (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5058&classDate=11/27/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Mark Morris,10:15:00,Cunningham Technique Open Class,Andrea Weber *Cunningham  (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5059&classDate=11/29/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Mark Morris,10:15:00,Cunningham Technique Open Class,Rotating *Cunningham Faculty,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5060&classDate=12/1/2023&clsLoc=1,2023-11-27,Contemporary/Modern
BDC,10:30:00,Beg Ballet,Michele Moreno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18123&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
BAE,10:30:00,Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7954&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
BDC,10:30:00,Int Contemp,Blue,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18646&classDate=11/27/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,10:30:00,Gaga/People At 280,Rotating Gaga Teachers,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12677&classDate=12/2/2023&clsLoc=1,2023-11-27,Contemporary/Modern
BDC,10:30:00,Beg Hip-Hop,Paolo Slice Penala,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18542&classDate=11/27/2023&clsLoc=1,2023-11-27,Street/Choreography
BAE,10:30:00,Intro To Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7930&classDate=11/29/2023&clsLoc=1,2023-11-27,Ballet
Cumbe,10:30:00,Bellydancing D4J,Jaida,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4144&classDate=12/3/2023&clsLoc=1,2023-11-27,Additional Disciplines
BDC,10:30:00,Basic Theater,Morgan Rose,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18149&classDate=11/27/2023&clsLoc=1,2023-11-27,Theater
Gibney,10:30:00,Int/Adv Beg Ballet,Kat Wildish,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12570&classDate=12/2/2023&clsLoc=1,2023-11-27,Ballet
Gibney,10:30:00,Bartenieff Fundamentals At 280,Allegra Romita,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12845&classDate=11/29/2023&clsLoc=1,2023-11-27,Additional Disciplines
Steps,10:45:00,Adv/Beg Ballet,Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147080413&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
SassClass,10:50:00,Sexy Stilettos,Sophia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=716&classDate=12/3/2023&clsLoc=1,2023-11-27,Street/Choreography
Cre8ivity NJ,11:00:00,December 3Rd. Hip Hop Dance Battle,Alan Robert,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=41&classId=307&classDate=12/3/2023&clsLoc=1,2023-11-27,Street/Choreography
BDC,11:00:00,All Levels Pilates,Canceled Today,none,2023-11-27,Additional Disciplines
Mark Morris,11:00:00,Int Contemp,Brayden *Singley (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5162&classDate=11/30/2023&clsLoc=1,2023-11-27,Contemporary/Modern
BAE,11:00:00,Mat Pilates Class,Courtney Conner,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7908&classDate=12/3/2023&clsLoc=1,2023-11-27,Additional Disciplines
BAE,11:00:00,Beg Ballet,Stephanie Rae Williams,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7961&classDate=12/2/2023&clsLoc=1,2023-11-27,Ballet
Ballet Arts,11:00:00,2-Hour Int Ballet,Kenny Larson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2286&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
BAE,11:00:00,Mat Pilates Class,Vanessa Martínez de Baños,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7904&classDate=11/27/2023&clsLoc=1,2023-11-27,Additional Disciplines
BAE,11:00:00,Floor Barre,Hope Ruth,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7919&classDate=11/30/2023&clsLoc=1,2023-11-27,Ballet
Steps,11:15:00,Adv/Beg Jazz,Pollin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085493&classDate=11/27/2023&clsLoc=1,2023-11-27,Jazz
BAE,11:30:00,Int Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7996&classDate=11/30/2023&clsLoc=1,2023-11-27,Ballet
BAE,11:30:00,Int Ballet,Elizabeth Walker,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7998&classDate=12/1/2023&clsLoc=1,2023-11-27,Ballet
BAE,11:30:00,Int Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7992&classDate=11/28/2023&clsLoc=1,2023-11-27,Ballet
BAE,11:30:00,Intro To Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7928&classDate=11/28/2023&clsLoc=1,2023-11-27,Ballet
BAE,11:30:00,Int Ballet,Ginger Thatcher,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8001&classDate=12/3/2023&clsLoc=1,2023-11-27,Ballet
BAE,11:30:00,Adv Beg Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7970&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
BAE,11:30:00,Gentle Pilates,Wendy Amos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7915&classDate=11/29/2023&clsLoc=1,2023-11-27,Additional Disciplines
Peridance,11:30:00,Adv Contemp,Elisabetta Minutoli,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5497&classDate=11/27/2023&clsLoc=1,2023-11-27,Contemporary/Modern
BAE,11:30:00,Basic Beg Ballet,Marsha Knight,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7946&classDate=11/30/2023&clsLoc=1,2023-11-27,Ballet
BAE,11:30:00,Basic Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7948&classDate=12/1/2023&clsLoc=1,2023-11-27,Ballet
Peridance,11:30:00,Beg Ballet,Martha Chapman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6720&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
BAE,11:30:00,Adv Beg Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7975&classDate=11/29/2023&clsLoc=1,2023-11-27,Ballet
Steps,11:30:00,Adv Pro Ballet,Bielski,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087003&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
SassClass,11:30:00,Empowered Expression,Brynlie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=789&classDate=12/2/2023&clsLoc=1,2023-11-27,Additional Disciplines
Peridance,11:30:00,Open Emergent Improvisation,Troy Ogilvie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6785&classDate=11/27/2023&clsLoc=1,2023-11-27,Additional Disciplines
Steps,11:45:00,Int/Adv Contemp,Stone,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087063&classDate=11/27/2023&clsLoc=1,2023-11-27,Contemporary/Modern
BAE,12:00:00,Basic Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7944&classDate=11/29/2023&clsLoc=1,2023-11-27,Ballet
Gibney,12:00:00,Imaginative Maintenance For Contemp Movement,Mikey Morado,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12956&classDate=11/29/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,12:00:00,Contemp Dynamic Sequencing,Adam Barruch,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12942&classDate=11/28/2023&clsLoc=1,2023-11-27,Contemporary/Modern
BAE,12:00:00,Int Ballet,Justin Sherwood,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7994&classDate=11/29/2023&clsLoc=1,2023-11-27,Ballet
Steps,12:00:00,Beg Tap,Goodson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085506&classDate=11/27/2023&clsLoc=1,2023-11-27,Tap
Gibney,12:00:00,Contemp Floorwork At 280,Cameron McKinney,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12842&classDate=11/27/2023&clsLoc=1,2023-11-27,Contemporary/Modern
BAE,12:00:00,Basic Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7939&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
Gibney,12:00:00,Contemp,Maleek Washington,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13018&classDate=12/3/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,12:00:00,Contemp Forms,Nicole von Arx,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12850&classDate=11/30/2023&clsLoc=1,2023-11-27,Contemporary/Modern
BDC,12:00:00,Beg Theater,Ian Klein,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18373&classDate=11/27/2023&clsLoc=1,2023-11-27,Theater
BAE,12:00:00,Beg Ballet,Justin Sherwood,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7956&classDate=11/28/2023&clsLoc=1,2023-11-27,Ballet
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18083&classDate=11/27/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Cumbe,12:00:00,Dunham Jazz D4J,Candice Michelle Franklin,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4160&classDate=12/2/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Steps,12:00:00,Pilates Mat,Shapiro (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087914&classDate=11/27/2023&clsLoc=1,2023-11-27,Additional Disciplines
Mark Morris,12:00:00,Beg Modern,Claudia *McDonald,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=4613&classDate=11/28/2023&clsLoc=1,2023-11-27,Contemporary/Modern
BAE,12:00:00,Beg Ballet,Julie Voshell (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7960&classDate=11/30/2023&clsLoc=1,2023-11-27,Ballet
BDC,12:00:00,Adv Beg Tap,Jill Kenney,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18112&classDate=11/27/2023&clsLoc=1,2023-11-27,Tap
Mark Morris,12:00:00,Beg Contemp,Nicole *Philippidis,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5122&classDate=11/27/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,12:00:00,Ballet,Kevin J. Shannon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12995&classDate=11/30/2023&clsLoc=1,2023-11-27,Ballet
Gibney,12:00:00,Pointe,Kat Wildish,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12650&classDate=12/2/2023&clsLoc=1,2023-11-27,Ballet
BAE,12:00:00,Intro To Ballet,Lorna Zawacki,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7937&classDate=12/3/2023&clsLoc=1,2023-11-27,Ballet
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18103&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
BAE,12:00:00,Int Ballet,Justin Sherwood,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7990&classDate=11/27/2023&clsLoc=1,2023-11-27,Ballet
Gibney,12:00:00,Simonson Jazz,Teresa Perez Ceccon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12907&classDate=11/29/2023&clsLoc=1,2023-11-27,Jazz
Gibney,12:00:00,Contemp/Simonson,Diane McCarthy,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12835&classDate=12/3/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Mark Morris,12:00:00,Beg/Int Broadway Jazz,Avital Asuleen,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=4946&classDate=12/1/2023&clsLoc=1,2023-11-27,Theater
Gibney,12:00:00,Contemp/Modern,Oliver Steele,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12849&classDate=12/1/2023&clsLoc=1,2023-11-27,Contemporary/Modern
Gibney,12:00:00,Countertechnique,Maggie Costales,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12949&classDate=12/2/2023&clsLoc=1,2023-11-27,Additional Disciplines
SassClass,12:00:00,Sexy Stilettos,Brynlie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=797&classDate=11/28/2023&clsLoc=1,2023-11-27,Street/Choreography
Peridance,12:00:00,Open Yoga,Jana Hicks,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=6728&classDate=11/27/2023&clsLoc=1,2023-11-27,Additional Disciplines
Gibney,12:00:00,Embodiment Through Dance Movement Therapy At 280,Giulia Carotenuto,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12910&classDate=11/27/2023&clsLoc=1,2023-11-27,Additional Disciplines
Gibney,12:00:00,Countertechnique,Francesca Dominguez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12881&classDate=11/30/2023&clsLoc=1,2023-11-27,Additional Disciplines
BDC,12:00:00,Adv Beg Hip-Hop,AntBoogie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18543&classDate=11/27/2023&clsLoc=1,2023-11-27,Street/Choreography
SassClass,12:00:00,Flirty Floorwork,Sophia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=612&classDate=12/3/2023&clsLoc=1,2023-11-27,Additional Disciplines
Gibney,12:00:00,Embodiment Through Dance Movement Therapy At 280,Giulia Carotenuto,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12912&classDate=12/2/2023&clsLoc=1,2023-11-27,Additional Disciplines
Cumbe,12:00:00,West African Guinean Dance D4J,Darian Parker,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4147&classDate=12/3/2023&clsLoc=1,2023-11-27,World
ILD NYC,12:00:00,Baddie | Ive Part 4,Winnie Chung,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8794&classDate=12/2/2023&clsLoc=1,2023-11-27,Additional Disciplines
Mark Morris,12:10:00,Contemp Simonson Technique,Laurie *De Vito,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=4934&classDate=11/29/2023&clsLoc=1,2023-11-27,Contemporary/Modern
