BDC,10:30:00,Adv Beg Hip-Hop,Paolo Slice Penala,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18327&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
BDC,12:00:00,Beg Hip-Hop,AntBoogie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18173&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
BDC,13:30:00,Basic Hip-Hop,Geheny Rivera,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18206&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Peridance,14:30:00,Open House,Huu Rock (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5400&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
BDC,15:00:00,Int Street Styles,Esosa Oviasu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18394&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Brickhouse,15:00:00,Choreo Int/Adv,Eric Delgado,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7710&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Peridance,16:00:00,Beg Found Of Hip Hop,TweetBoogie _,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6764&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Brickhouse,16:30:00,Pop Up,Melanie Aguirre,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7908&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
BDC,16:30:00,Int Adv Hip-Hop,David Thomas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18165&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Modega,17:00:00,Int./Adv. Choreo,Kevin Nierva,https://sutrapro.com/modega/checkout/ObO5wwLivRHPO30z0F7v,2023-09-18,Street/Choreography
BDC,18:00:00,Int Adv Street Jazz,Kenichi Kasamatsu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18274&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
PMT,18:00:00,Basic/Beg House,Marianna Koytsan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3373&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
SassClass,18:00:00,Sexy Stilettos,Lia (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=378&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
PMT,18:00:00,Adv. Beg. Waacking,Onjay . (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3374&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Ailey,18:00:00,Hip Hop Cardio,Matthew Johnson Harris,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825204&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Steps,18:15:00,Open Hip Hop,Greene,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085500&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Ailey,18:30:00,Beg Hip-Hop,TweetBoogie,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825198&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
ILD NYC,18:30:00,Basic Hip Hop Fundamentals,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6782&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
PJM,18:30:00,Adv Beg Choreo,Tomo,none,2023-09-18,Street/Choreography
Modega,18:30:00,All Levels Hip Hop,Quilan Cue Arnold,https://sutrapro.com/modega/checkout/EmnQrmUTWRB5fAj0l0fo,2023-09-18,Street/Choreography
Modega,18:30:00,Beg./Adv. Beg Choreo,Mikayla 'Gigi' Copper,https://sutrapro.com/modega/checkout/A2ECPzcOUcujYtNCPtfI,2023-09-18,Street/Choreography
Mark Morris,19:00:00,Open Level Street Jazz,Kim Holmes,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=5522&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Ailey,19:00:00,New Way Vogue,Jason Rodriguez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825214&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Peridance,19:00:00,Adv Choreo,Bo Park,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5395&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Hive Dance NJ,19:00:00,Advance Choreo Adults 17+,Dino Principe,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2227&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
SassClass,19:15:00,Sexy Stilettos,Lia (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=444&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Peridance,19:15:00,Beg Hip Hop,Will Ordener (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6657&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
Mark Morris,19:15:00,Open Level Hip-Hop,Léa Ono,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=27&classId=5551&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
BDC,19:30:00,Int Adv Street Jazz,Kenneth Herrera (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18278&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
BDC,19:30:00,Beg Street Jazz,Elodie Dufroux,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18355&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
BDC,19:30:00,All Levels Popping,Sun Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18217&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
PMT,19:35:00,Adv. Beg. Voguing,Legendary Monster,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3376&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
PMT,19:35:00,Adv. Beg./Int. Street Jazz,Mini Zhang,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3375&classDate=9/18/2023&clsLoc=1,2023-09-18,Street/Choreography
