Studio,Start time,Sign up,Classes,Teacher,Duration
Cumbe Dance Center,7:00 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4167&classDate=11/8/2023&clsLoc=1,Congolese Dance and Drum [D4J],Andoche Loubaki,1 hour & 30 minutes
Cumbe Dance Center,7:30 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4141&classDate=11/8/2023&clsLoc=1,Afro Brazilian and Samba [D4J],Quenia Ribeiro,1 hour & 30 minutes
