Studio,Start time,Sign up,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824721&classDate=11/8/2023&clsLoc=1,IN-STUDIO Beginner Ballet,Benjamin Briones,Studio 1A,1 hour & 30 minutes
Ailey Studios,6:30 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824758&classDate=11/8/2023&clsLoc=1,IN-STUDIO Open Hip-Hop,Antonio Jefferson,Studio 1B,1 hour & 30 minutes
Ailey Studios,7:00 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825294&classDate=11/8/2023&clsLoc=1,IN-STUDIO Beginner Broadway Dance,Judine Somerville,Studio 2B,1 hour & 15 minutes
Ailey Studios,7:00 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824730&classDate=11/8/2023&clsLoc=1,IN-STUDIO Beginner Heels,Marie Rose Baramo,Studio LLC,1 hour & 30 minutes
Ailey Studios,7:30 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825227&classDate=11/8/2023&clsLoc=1,IN-STUDIO Sabar,Bakary Fall,Studio 5A,1 hour & 30 minutes
Ailey Studios,6:30 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824739&classDate=11/8/2023&clsLoc=1,IN-STUDIO Beginner Horton,Amos Machanic,Studio 1C,1 hour & 30 minutes
Ailey Studios,6:30 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824768&classDate=11/8/2023&clsLoc=1,IN-STUDIO Zumba Fitness,Mike Gomez,Studio 2A,1 hour
Ailey Studios,7:00 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824727&classDate=11/8/2023&clsLoc=1,IN-STUDIO Beginner Contemporary,Linda Celeste Sims,Studio LLB,1 hour & 30 minutes
Ailey Studios,7:30 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825507&classDate=11/8/2023&clsLoc=1,IN-STUDIO Open Capoeira,Mestre Alegria,Studio 1A,1 hour & 30 minutes
