Studio,Start time,,Classes,Teacher,Duration
Cre8ivity NJ,3:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=298&classDate=1/23/2024&clsLoc=1,Int/Advanced Ballet Ages 13+,Gianna Caridi,1 hour &15 minutes
Cre8ivity NJ,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=296&classDate=1/23/2024&clsLoc=1,Intermediate Hip Hop/Breaking Ages 9-12,Alan Robert,1 hour
Cre8ivity NJ,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=318&classDate=1/23/2024&clsLoc=1,Absolute Beginner Adult Hip Hop Workshop,Alan Robert,1 hour
Cre8ivity NJ,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=297&classDate=1/23/2024&clsLoc=1,Int/Advanced Hip Hop Breaking Ages 13+,Alan Robert,1 hour &30 minutes
Cre8ivity NJ,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=227&classDate=1/23/2024&clsLoc=1,Adult Beginner Hip Hop,Alan Robert,1 hour
Cre8ivity NJ,8:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=283&classDate=1/23/2024&clsLoc=1,Adult Beginner Ballet,Anneliese Wilson,1 hour
