Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,Lalalala | Stray Kids Part 3,Maylin Ramos,none
ILD NJ,19:30:00,Drama | Aespa Part 3,Min Seon Kim,none
