Studio,Start time,Sign up,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824579&classDate=9/1/2023&clsLoc=1,IN-STUDIO Abs Beginner Ballet,Ronald Alexander,Studio 1C,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825144&classDate=9/1/2023&clsLoc=1,IN-STUDIO Beginner Graham,Sierra Sanders,Studio 1B,1 hour & 30 minutes
Ailey Studios,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824626&classDate=9/1/2023&clsLoc=1,IN-STUDIO Beginner NY Style Mambo,Katherine Jimenez,Studio 1A,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824624&classDate=9/1/2023&clsLoc=1,IN-STUDIO New Way Vogue,Jason Rodriguez,Studio LLC,1 hour & 30 minutes
