Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146826176&classDate=2/16/2024&clsLoc=1,ONLINE: Absolute Beginner Ballet,Ronald Alexander,none,1 hour &30 minutes
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146826174&classDate=2/16/2024&clsLoc=1,ONLINE New Way Vogue,Rinor Zymberi (1),none,1 hour &30 minutes
