Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9257&classDate=3/6/2024&clsLoc=1,In-StudioNJ: Killin' It | P1Harmony (Part 1),Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=9285&classDate=3/6/2024&clsLoc=1,In-StudioNJ: Super Lady | (G)I-DLE (Part 1),Ness Martinez,Fort Lee Studio 1,1 hour &20 minutes
