Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8853&classDate=12/12/2023&clsLoc=1,In-StudioQ: BATTER UP | BABYMONSTER (Part 2),Winnie Chung,Flushing,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8860&classDate=12/12/2023&clsLoc=1,In-StudioQ: God Of Music | SEVENTEEN (Part 2),Ness Martinez,Flushing,1 hour &20 minutes
