Studio,Start time,,Classes,Teacher,Duration
Brickhouse,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7715&classDate=12/12/2023&clsLoc=1,Contemporary Fusion (Int),Alexa Luke,1 hour &30 minutes
Brickhouse,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7711&classDate=12/12/2023&clsLoc=1,Street Jazz (Adv. Beg/Int),Justin Desean,1 hour &30 minutes
Brickhouse,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=102&classId=7959&classDate=12/12/2023&clsLoc=1,Pop Up Workshop,Kassidy Bright,1 hour &30 minutes
Brickhouse,6:00 pm EST,none,Generation X (Private),Kelly Peters,2 hours
Brickhouse,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7713&classDate=12/12/2023&clsLoc=1,Heels (Int/Adv),Emma Rosa,1 hour &30 minutes
