Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8438&classDate=12/12/2023&clsLoc=1,In-StudioNJ: Kids Kpop (7 - 8 years old),Min Seon Kim,none,1 hour
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8929&classDate=12/12/2023&clsLoc=1,In-StudioNJ: BATTER UP | BABYMONSTER (Part 2),Min Seon Kim,Fort Lee Studio 1,1 hour &20 minutes
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8936&classDate=12/12/2023&clsLoc=1,In-StudioNJ: Standing Next To You | Jung Kook (Part 2),Regina Lustre,Fort Lee Studio 2,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8437&classDate=12/12/2023&clsLoc=1,In-StudioNJ: Int/Adv Choreography,Regina Lustre,Fort Lee Studio 1,1 hour &20 minutes
