Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,none,2024-02-21,Ballet
Peridance,09:00:00,Open Yoga,Sarah Iguchi,none,2024-02-21,Additional Disciplines
BDC,09:00:00,Beg Lyrical,Emily Bufferd,none,2024-02-21,Contemporary/Modern
BDC,09:00:00,"Ed Dept ""In The Heights Rep"" W/ Vince Ortega",ITP Master Class,none,2024-02-21,Additional Disciplines
Steps,09:00:00,Beg Ballet,Kathy Sullivan,none,2024-02-21,Ballet
BDC,09:00:00,Beg Ballet,Eureka Nakano Grimes,none,2024-02-21,Ballet
Steps,09:00:00,Open Yoga For Dancers,Lauren Marsaglia (5),none,2024-02-21,Additional Disciplines
Peridance,09:30:00,Open Ballet,Greg Zane,none,2024-02-21,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-02-21,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-02-21,Ballet
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-02-21,Ballet
Steps,10:00:00,Adv/Beg Tap,Kat Ponza,none,2024-02-21,Tap
BAE,10:00:00,Beg Ballet,Julie Voshell,none,2024-02-21,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Lee Duveneck (3),none,2024-02-21,Contemporary/Modern
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-02-21,Ballet
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,none,2024-02-21,Ballet
Peridance,10:00:00,Int Contemp,Brandon Coleman,none,2024-02-21,Contemporary/Modern
Gibney,10:00:00,Contemp Playground,Shane Larson,none,2024-02-21,Contemporary/Modern
Steps,10:00:00,Open Pilates,Stephanie Ross,none,2024-02-21,Additional Disciplines
Gibney,10:00:00,Pro Ballez,Katy Pyle,none,2024-02-21,Ballet
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-02-21,Ballet
Mark Morris,10:15:00,Cunningham Technique Open Class,Jennifer Goggans *Cunningham  (3),none,2024-02-21,Contemporary/Modern
BDC,10:30:00,Int Ballet,Deanna Doyle,none,2024-02-21,Ballet
BDC,10:30:00,Basic Theater,Adam Wedesky (2),none,2024-02-21,Theater
Gibney,10:30:00,Bartenieff Fundamentals At 280,Alexandra Beller,none,2024-02-21,Additional Disciplines
BDC,10:30:00,Adv Beg Hip-Hop,Lorena Cobos (1),none,2024-02-21,Street/Choreography
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2024-02-21,Tap
BAE,10:30:00,Intro To Ballet,Shirley Bassat,none,2024-02-21,Ballet
Steps,10:45:00,Adv/Beg Ballet,Kathy Sullivan,none,2024-02-21,Ballet
Steps,11:00:00,Rommett Floor Barre,Jodi Moccia,none,2024-02-21,Ballet
Steps,11:00:00,Adv/Beg Jazz,Sam Lobel,none,2024-02-21,Jazz
BDC,11:00:00,Ed Dept Contemp,ProSem Master,none,2024-02-21,Contemporary/Modern
Ballet Arts,11:00:00,Int Ballet,Kenny Larson,none,2024-02-21,Ballet
Peridance,11:30:00,Int Broadway Jazz,Sue Samuels,none,2024-02-21,Theater
Peridance,11:30:00,Int Contemp,Marijke Eliasberg,none,2024-02-21,Contemporary/Modern
Peridance,11:30:00,Adv Contemp Ballet | Guest Class,Clifford Williams,none,2024-02-21,Ballet
BAE,11:30:00,Adv Beg Ballet,Julie Voshell,none,2024-02-21,Ballet
Steps,11:30:00,Adv Pro Ballet,Nancy Bielski,none,2024-02-21,Ballet
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2024-02-21,Ballet
Steps,11:45:00,Basic Tap,Yuka Kameda,none,2024-02-21,Tap
Steps,11:45:00,Adv/Int Ballet,Violeta Angelova (1),none,2024-02-21,Ballet
