Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,4:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8338&classDate=12/8/2023&clsLoc=1,In-StudioQ: Kids Kpop (8 - 12 years old),Eunice Shin,Fort Lee Studio 1,1 hour
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8844&classDate=12/8/2023&clsLoc=1,In-StudioQ: Drama | aespa (Part 1),Eunice Shin,Flushing,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8859&classDate=12/8/2023&clsLoc=1,In-StudioQ: God Of Music | SEVENTEEN (Part 1),Maylin Ramos,Flushing,1 hour &30 minutes
