Studio,Start time,Sign up,Classes,Instructor
Modega,7:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/fVUbq0WUNHqedlBQDU0C,Battle Class,Castro
Modega,7:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/mcTCtDuDoWGwYMhGUOre,Int./Adv. Choreography,Iman Brooks
Modega,8:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/N0JVLQmrgByxVYIZOBzn,Int./Adv. Choreography,Masumi Kambayashi
Modega,8:30 PM EST • (90 min),https://sutrapro.com/modega/checkout/9WgksDZX0OfYEoBimclg,Open Krump Lab,Anubis
Modega,10:00 PM EST • (90 min),https://sutrapro.com/modega/checkout/qmJkxuuuHIR3a3KpcUui,Loiter Session Community Class - Adolfo Andrade,Loiter Session Instructor
