Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824774&classDate=12/8/2023&clsLoc=1,IN-STUDIO Abs Beginner Ballet,Lisa Johnson-Willingham (1),Studio 1C,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825150&classDate=12/8/2023&clsLoc=1,IN-STUDIO Beginner Graham,Sierra Sanders,Studio 6C,1 hour &30 minutes
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825402&classDate=12/8/2023&clsLoc=1,IN-STUDIO Adv Beg Ballet,Mikhail Ilyin,Studio 1B,1 hour &30 minutes
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824819&classDate=12/8/2023&clsLoc=1,IN-STUDIO New Way Vogue,Jason Rodriguez,Studio LLC,1 hour &30 minutes
Ailey Studios,6:00 pm EST,none,IN-STUDIO Beginner NY Style Mambo,Cancelled Today,none,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825043&classDate=12/8/2023&clsLoc=1,IN-STUDIO Beginner West African,Maguette Camara,Studio 1A,1 hour &30 minutes
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825288&classDate=12/8/2023&clsLoc=1,IN-STUDIO Beginner Dunham,Marcea Daiter,Studio 6D,1 hour &30 minutes
Ailey Studios,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825525&classDate=12/8/2023&clsLoc=1,IN-STUDIO Beginner House,Gianna Theodore,Studio 6B,1 hour &30 minutes
