Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8935&classDate=12/8/2023&clsLoc=1,In-StudioNJ: Standing Next To You | Jung Kook (Part 1),Regina Lustre,Fort Lee Studio 2,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8928&classDate=12/8/2023&clsLoc=1,In-StudioNJ: BATTER UP | BABYMONSTER (Part 1),Min Seon Kim,Fort Lee Studio 1,1 hour &20 minutes
