Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824839&classDate=1/12/2024&clsLoc=1,IN-STUDIO Abs Beginner Ballet,Ronald Alexander,Studio 1C,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826588&classDate=1/12/2024&clsLoc=1,IN-STUDIO Adv Beg Horton,Michael Snipe,Studio 6C,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825044&classDate=1/12/2024&clsLoc=1,IN-STUDIO Beginner West African,Maguette Camara,Studio 1A,1 hour &30 minutes
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825289&classDate=1/12/2024&clsLoc=1,IN-STUDIO Beginner Dunham,Marcea Daiter,Studio 2B,1 hour &30 minutes
Ailey Studios,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825526&classDate=1/12/2024&clsLoc=1,IN-STUDIO Beginner House,Gianna Theodore,Studio 5D,1 hour &30 minutes
Ailey Studios,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824886&classDate=1/12/2024&clsLoc=1,IN-STUDIO Beginner NY Style Mambo,Katherine Jimenez,Studio 1B,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825151&classDate=1/12/2024&clsLoc=1,IN-STUDIO Beginner Graham,Sierra Sanders,Studio 6D,1 hour &30 minutes
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825403&classDate=1/12/2024&clsLoc=1,IN-STUDIO Adv Beg Ballet,Mikhail Ilyin,Studio 5A,1 hour &30 minutes
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824884&classDate=1/12/2024&clsLoc=1,IN-STUDIO New Way Vogue,Jason Rodriguez,Studio 6A,1 hour &30 minutes
