Studio,Start time,Sign up,Classes,Teacher,Duration
Cumbe Dance Center,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4146&classDate=10/4/2023&clsLoc=1,Congolese Dance and Drum [D4J],Andoche Loubaki,1 hour & 30 minutes
Cumbe Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=4141&classDate=10/4/2023&clsLoc=1,Afro Brazilian and Samba [D4J],Quenia Ribeiro,1 hour & 30 minutes
