Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,5:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8617&classDate=10/4/2023&clsLoc=1,"In-StudioM: Smoke (Prod. Dynamicduo, Padi) | Bada Lee Choreo",Ying Dong,Manhattan,1 hour & 20 minutes
ILoveDance,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8545&classDate=10/4/2023&clsLoc=1,In-StudioM: New Dance | XG (Part 1),MJ Choi,Manhattan,1 hour & 20 minutes
ILoveDance,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6064&classDate=10/4/2023&clsLoc=1,In-StudioM: Adv Beg Choreography,Alice Wu,Manhattan,1 hour & 20 minutes
ILoveDance,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8550&classDate=10/4/2023&clsLoc=1,In-StudioM: Baggy Jeans | NCT U (Part 1),Ying Dong,none,1 hour & 20 minutes
