Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8367&classDate=9/5/2023&clsLoc=1,Online: Cake | ITZY (Part 1),Winnie Chung,none,1 hour & 20 minutes
ILoveDance,"7:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8386&classDate=9/5/2023&clsLoc=1,Online: ISTJ | NCT DREAM (Part 1),Fernando Farias,none,1 hour & 20 minutes
