Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9056&classDate=1/9/2024&clsLoc=1,In-StudioQ: MANIAC | VIVIZ (Part 1),Maylin Ramos,Flushing,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9048&classDate=1/9/2024&clsLoc=1,In-StudioQ: Crazy Form | ATEEZ (Part 2),Maylin Ramos,Flushing,1 hour &20 minutes
