Studio,Start time,Sign up,Classes,Teacher,Room,Duration
Ballet Arts,10:00 am  EDT,none,VIRTUAL: BARRE FITNESS,Cancelled Today,none,1 hour
Ballet Arts,11:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2406&classDate=8/15/2023&clsLoc=1,VIRTUAL: TAP - Let's Begin!,Stephen Reed,BALLET Arts - VIRTUAL STUDIO,1 hour & 30 minutes
Ballet Arts,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2249&classDate=8/15/2023&clsLoc=1,VIRTUAL: INTERMEDIATE Ballet,Anna Fateeva,BALLET Arts - VIRTUAL STUDIO,1 hour & 30 minutes
Ballet Arts,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2392&classDate=8/15/2023&clsLoc=1,VIRTUAL: ADVANCED INTERMEDIATE Ballet,François Perron,BALLET Arts - VIRTUAL STUDIO,1 hour & 30 minutes
Ballet Arts,4:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2414&classDate=8/15/2023&clsLoc=1,VIRTUAL: BALLET OPEN LEVEL,Jen Mayers-Kreichman,BALLET Arts - VIRTUAL STUDIO,1 hour & 30 minutes
Ballet Arts,5:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2273&classDate=8/15/2023&clsLoc=1,VIRTUAL: THEATER DANCE REPERTORY Class,Stephen Reed,BALLET Arts - VIRTUAL STUDIO,1 hour & 30 minutes
Ballet Arts,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2348&classDate=8/15/2023&clsLoc=1,VIRTUAL: BEGINNER Ballet,Richard Marsden,BALLET Arts - VIRTUAL STUDIO,1 hour & 30 minutes
Ballet Arts,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2373&classDate=8/15/2023&clsLoc=1,VIRTUAL: BALLET OPEN LEVEL,John H Pickup (2),none,1 hour & 30 minutes
