Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,Do Not Touch | Misamo Part 5,Maylin Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8589&classDate=10/30/2023&clsLoc=1
ILD NJ,19:30:00,New Dance | Xg Part 5,Min Seon Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8609&classDate=10/30/2023&clsLoc=1
