Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9481&classDate=4/9/2024&clsLoc=1,In-StudioQ: Roller Coaster | CHUNG HA (ONE DAY),Winnie Chung,Flushing,1 hour &20 minutes
ILoveDance,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9421&classDate=4/9/2024&clsLoc=1,In-StudioQ: TAP | TAEYONG (Part 2),Ying Dong,Flushing,1 hour &20 minutes
