Studio,Start time,Classes,Instructor,Sign up
ILD Queens,18:00:00,Eenie Meenie | Chung Ha Part 1,Winnie Chung,none
ILD Queens,19:30:00,Tap | Taeyong Part 1,Ying Dong,none
