Studio,Start time,Sign up,Classes,Instructor
Modega,7:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/M9KbTAwl6fC9HBDE2wVH,Int./Adv. Choreography,Edson Maldonado
Modega,10:00 PM EDT • (90 min),https://sutrapro.com/modega/checkout/F6wsWG8VzpiuNmZIUYmV,Modega Midnight Loiter Session Community Class - Jaelen Williams,Loiter Session Instructor
