Studio,Start time,Sign up,Classes,Teacher,Assistant,Musician,Duration
Taylor School,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=3621&classDate=11/3/2023&clsLoc=1,Contemporary Floorwork,Cameron McKinney,none,Mal Stein,1 hour & 30 minutes
