Studio,Start time,Sign up,Classes,Instructor
Modega,5:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/BX1veV2FAbi6TG3E6EHf,Int./Adv. Choreography,Jaelen Williams
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/uyBbAOlVbjw8fcbyLlQp,Adv. Beginner/Int. Choreography,Unique Clay
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/ZSRAZsBBNZSTKb3vTPMG,All Levels Waacking,Onjay
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/kqQjx9NKIu9vdVfiXKAx,Beg./Adv. Beg. Choreography,Andrew Solis
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/b7UmoIF95D6cwWQA7AyN,Intermediate House,Huu Rock
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/0HubaE0ygak4FT7l7hAn,"Open ""Modega"" House/Funk Session",Huu Rock
