Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146826632&classDate=1/17/2024&clsLoc=1,IN-STUDIO Zumba Fitness,Will Negrillo,Studio LLC,1 hour
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824857&classDate=1/17/2024&clsLoc=1,IN-STUDIO Beginner Contemporary,Linda Celeste Sims,Studio 1C,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824888&classDate=1/17/2024&clsLoc=1,IN-STUDIO Open Hip-Hop,Antonio Jefferson,Studio 2A,1 hour &30 minutes
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824860&classDate=1/17/2024&clsLoc=1,IN-STUDIO Beginner Heels,Marie Rose Baramo,Studio LLC,1 hour &30 minutes
Ailey Studios,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825509&classDate=1/17/2024&clsLoc=1,IN-STUDIO Open Capoeira,Mestre Alegria,Studio 1A,1 hour &30 minutes
Ailey Studios,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824851&classDate=1/17/2024&clsLoc=1,IN-STUDIO Beginner Ballet,Benjamin Briones,Studio 1A,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824869&classDate=1/17/2024&clsLoc=1,IN-STUDIO Beginner Horton,Amos Machanic,Studio LLA,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824898&classDate=1/17/2024&clsLoc=1,IN-STUDIO Zumba Fitness,Mike Gomez,Studio LLB,1 hour
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825229&classDate=1/17/2024&clsLoc=1,IN-STUDIO Sabar,Bakary Fall,Studio 1B,1 hour &30 minutes
