Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,9:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147080412&classDate=1/17/2024&clsLoc=1,In-Studio Beg Ballet,Sullivan,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,9:45 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087095&classDate=1/17/2024&clsLoc=1,In-Studio Int/Adv Pro Ballet,Hawk,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088501&classDate=1/17/2024&clsLoc=1,In-Studio Adv/Int Ballet,Loh,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,10:45 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147080413&classDate=1/17/2024&clsLoc=1,In-Studio Adv/Beg Ballet,Sullivan,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088464&classDate=1/17/2024&clsLoc=1,In-Studio Rommett Floor Barre,Moccia,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087003&classDate=1/17/2024&clsLoc=1,In-Studio Adv Pro Ballet,Bielski,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:45 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087013&classDate=1/17/2024&clsLoc=1,In-Studio Adv/Int Ballet,Angelova (1),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088549&classDate=1/17/2024&clsLoc=1,In-Studio Adv/Beg Pointe,Sullivan,Steps on Broadway,1 hour
Steps on Broadway,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147084627&classDate=1/17/2024&clsLoc=1,In-Studio Int Ballet,Hara,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088452&classDate=1/17/2024&clsLoc=1,In-Studio Int Ballet,Froman,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087098&classDate=1/17/2024&clsLoc=1,In-Studio Adv/Int Ballet,Giljane,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087034&classDate=1/17/2024&clsLoc=1,In-Studio Beg Ballet,Kemezis,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088551&classDate=1/17/2024&clsLoc=1,In-Studio Int/Adv Contemporary,McNally,Steps on Broadway,1 hour &30 minutes
