Studio,Start time,,Classes,Teacher,Duration
Cre8ivity NJ,3:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=298&classDate=2/13/2024&clsLoc=1,Int/Advanced Ballet Ages 13+,Gianna Caridi,1 hour &15 minutes
Cre8ivity NJ,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=296&classDate=2/13/2024&clsLoc=1,Intermediate Hip Hop/Breaking Ages 9-12,Alan Robert,1 hour
Cre8ivity NJ,5:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=357&classDate=2/13/2024&clsLoc=1,Int/Adv Commercial Jazz,Debbie Wilson,1 hour &15 minutes
Cre8ivity NJ,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=297&classDate=2/13/2024&clsLoc=1,Int/Advanced Hip Hop Breaking Ages 13+,Alan Robert,1 hour &30 minutes
Cre8ivity NJ,7:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=40&classId=359&classDate=2/13/2024&clsLoc=1,Intermediate Commercial Jazz,Debbie Wilson,1 hour
Cre8ivity NJ,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=344&classDate=2/13/2024&clsLoc=1,Absolute Beginner Adult Hip Hop Workshop,Alan Robert,1 hour
Cre8ivity NJ,8:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=356&classDate=2/13/2024&clsLoc=1,Adult Beginner Commercial Jazz,Debbie Wilson,1 hour
Cre8ivity NJ,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=350&classDate=2/13/2024&clsLoc=1,Adult Beginner Hip Hop,Alan Robert,1 hour
