Studio,Start time,Classes,Instructor,Sign up
Peridance,09:00:00,Open Yoga,Sarah Iguchi,none
Peridance,09:30:00,Open Body Maintenance Training,Roukijah “NutellaK” Rooks,none
Peridance,10:00:00,Adv Ballet,Graciela Kozak (1),none
Peridance,10:00:00,Int Contemp,Brandon Coleman,none
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,none
Peridance,11:30:00,Adv Ballet,Michelle Thompson (2),none
Peridance,11:30:00,Beg Ballet,Martha Chapman,none
Peridance,11:30:00,Int Broadway Jazz,Sarah Wolff (3),none
Peridance,11:30:00,Int Contemp,Marijke Eliasberg,none
Peridance,13:00:00,Beg Horton,Katrina Perrin,none
Peridance,13:00:00,Int Choreo,James Kho,none
Peridance,14:30:00,Beg House,Ejoe Wilson,none
Peridance,14:30:00,Int Contemp Floorwork,Marija Obradovic,none
Peridance,14:30:00,Int Hip Hop,Iron Bryan,none
Peridance,16:00:00,Int Hip Hop,TweetBoogie _,none
Peridance,16:00:00,Open Dancehall,Korie Genius,none
Peridance,17:30:00,Beg Popping,Justin Ice O (4),none
Peridance,17:30:00,Int Choreo,Sam Javi,none
Peridance,18:30:00,Beg African,Djoniba Mouflet,none
Peridance,19:00:00,Int Contemp,Andrew Mulet (5),none
Peridance,19:15:00,Adv Choreo,Esosa Oviasu,none
Peridance,19:15:00,Beg Contemp Jazz,Grant Chang,none
Peridance,19:30:00,Int Heels,Chris Ralph,none
Peridance,20:00:00,Open Afro-Cuban,La Mora Pérez,none
Peridance,20:30:00,Beg Waacking,Tyrone Bevans,none
Peridance,20:45:00,Int/Adv House | Guest Class,Nubian Néné,none
