Studio,Start time,Classes,Instructor,Sign up
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,none
BAE,10:00:00,Beg Ballet,Julie Voshell,none
BAE,10:30:00,Intro To Ballet,Shirley Bassat,none
BAE,11:30:00,Adv Beg Ballet,Julie Voshell,none
BAE,11:30:00,Gentle Pilates,Angelina Salama (3),none
BAE,12:00:00,Int Ballet,Cancelled Today,none
BAE,12:00:00,Basic Beg Ballet,Shirley Bassat,none
BAE,18:00:00,Int Ballet,Stephanie Godino,none
BAE,19:00:00,Adv Beg Ballet,Selina Chau,none
BAE,19:15:00,Basic Beg Ballet,Estelle Botella,none
BAE,19:15:00,Beg Contemp,Ashley Carter,none
BAE,19:30:00,Intro To Ballet,Stephanie Godino,none
BAE,19:30:00,Beg Ballet,William Waldinger,none
