Studio,Start time,Sign up,Classes,Teacher,Studio,Duration
Broadway Dance Center,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17556&classDate=8/23/2023&clsLoc=1,IN-PERSON: Beg JUMPS AND TURNS with Eric Campros,Eric Campros,Studio 3,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17889&classDate=8/23/2023&clsLoc=1,IN-PERSON: All Levels ACRO with Sissa Strain,Sissa Strain,Studio 4,1 hour & 30 minutes
Broadway Dance Center,4:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17590&classDate=8/23/2023&clsLoc=1,IN-PERSON: Int TAP with Ray Hesselink,Ray Hesselink,Studio B,1 hour & 30 minutes
Broadway Dance Center,4:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17804&classDate=8/23/2023&clsLoc=1,IN-PERSON: Int THEATER with Billy Griffin,Billy Griffin,Studio 5,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17022&classDate=8/23/2023&clsLoc=1,IN-PERSON: Beg BALLET with Dorit Koppel,Laura Kaufman (10),Studio 1,1 hour & 30 minutes
Broadway Dance Center,5:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17606&classDate=8/23/2023&clsLoc=1,IN-PERSON: Adv Beg COMMERCIAL JAZZ with Debbie Wilson,Debbie Wilson,Studio 3,1 hour & 30 minutes
Broadway Dance Center,5:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17611&classDate=8/23/2023&clsLoc=1,IN-PERSON: Int CONTEMPORARY JAZZ with Julia Kane,Elodie Dufroux (11),Studio A,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17747&classDate=8/23/2023&clsLoc=1,IN-PERSON: Int Adv THEATER with Josh Assor,Josh Assor,Studio 1,1 hour & 30 minutes
Broadway Dance Center,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17716&classDate=8/23/2023&clsLoc=1,IN-PERSON: Adv Beg STREET JAZZ/HIP-HOP with Carlos Neto,Carlos Neto,Studio 5,1 hour & 30 minutes
Broadway Dance Center,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17696&classDate=8/23/2023&clsLoc=1,IN-PERSON: Int Adv CONTEMPORARY JAZZ with Nijawwon Matthews,Nijawwon Matthews,Studio A,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17753&classDate=8/23/2023&clsLoc=1,IN-PERSON: Basic AFRO'DANCE with Angel Kaba,Regine Bellinger (12),Studio 4,1 hour & 30 minutes
Broadway Dance Center,8:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17757&classDate=8/23/2023&clsLoc=1,IN-PERSON: Beg DANCEHALL with Korie Genius,Korie Genius,Studio 3,1 hour & 30 minutes
