Studio,Start time,Sign up,Classes,Teacher,Duration
Brickhouse,1:30 pm  EDT,none,Contemporary (Int),Cancelled Today,1 hour & 30 minutes
Brickhouse,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7800&classDate=8/23/2023&clsLoc=1,Hip Hop (Int/Adv),Nick Kim,1 hour & 30 minutes
Brickhouse,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7717&classDate=8/23/2023&clsLoc=1,Expressive Movement (open level),Kyla Bullings,1 hour & 30 minutes
Brickhouse,6:00 pm  EDT,none,Crew Auditions,Various *,2 hours
Brickhouse,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7883&classDate=8/23/2023&clsLoc=1,Pop Up,Isidro Rafael,1 hour & 30 minutes
