Studio,Start time,,Classes,Teacher,Duration
Brickhouse,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7715&classDate=1/30/2024&clsLoc=1,Contemporary Fusion (Int),Alexa Luke,1 hour &30 minutes
Brickhouse,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7712&classDate=1/30/2024&clsLoc=1,Hip Hop (Adv. Beg/Int),Mini Zhang,1 hour &30 minutes
Brickhouse,6:00 pm EST,none,Generation X (Private),Kelly Peters,2 hours
Brickhouse,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7713&classDate=1/30/2024&clsLoc=1,Heels (Int/Adv),Emma Rosa,1 hour &30 minutes
Brickhouse,9:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8007&classDate=1/30/2024&clsLoc=1,Pop Up - Hip Hop,Sho Tyme,1 hour &30 minutes
