Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9062&classDate=1/30/2024&clsLoc=1,In-StudioQ: MANIAC | VIVIZ (Part 4),Maylin Ramos,Flushing,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9054&classDate=1/30/2024&clsLoc=1,In-StudioQ: Crazy Form | ATEEZ (Part 5),Maylin Ramos,Flushing,1 hour &20 minutes
