Studio,Start time,,Classes,Teacher,Duration
PMT House of Dance,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3536&classDate=1/30/2024&clsLoc=1,IN PERSON: African Diasporic Dance,TBA . (2),1 hour &30 minutes
PMT House of Dance,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3553&classDate=1/30/2024&clsLoc=1,IN PERSON: Basic Party Moves and Grooves,Andy Needham,1 hour &30 minutes
PMT House of Dance,6:35 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3380&classDate=1/30/2024&clsLoc=1,IN PERSON: Beginner Jazz,Mica Butnar,1 hour &30 minutes
PMT House of Dance,6:35 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3381&classDate=1/30/2024&clsLoc=1,IN PERSON: Open Popping,Jon Lock,1 hour &30 minutes
PMT House of Dance,8:10 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3487&classDate=1/30/2024&clsLoc=1,IN PERSON: Intro to Hip Hop,Devynn Brooks,1 hour &30 minutes
PMT House of Dance,8:10 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3383&classDate=1/30/2024&clsLoc=1,IN PERSON: Open Waacking,Shar Adrias (3),1 hour &30 minutes
