Studio,Start time,Sign up,Classes,Teacher,Room,Duration
Ballet Arts,9:00 am  EDT,none,VIRTUAL: Pilates / Stretch,Cancelled Today,none,1 hour & 30 minutes
Ballet Arts,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2351&classDate=8/26/2023&clsLoc=1,VIRTUAL: INTERMEDIATE Ballet,Simon Kazantsev,BALLET Arts - VIRTUAL STUDIO,1 hour & 30 minutes
Ballet Arts,12:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2353&classDate=8/26/2023&clsLoc=1,VIRTUAL: ADVANCED BEGINNER Ballet,Noriko Hara,BALLET Arts - VIRTUAL STUDIO,1 hour & 30 minutes
Ballet Arts,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2366&classDate=8/26/2023&clsLoc=1,VIRTUAL: BALLET OPEN LEVEL,Yuka Kawazu,BALLET Arts - VIRTUAL STUDIO,1 hour & 30 minutes
